seed 1,seed 2,mean_reward,std_reward,upper,lower,timesteps
,,,,,,100
,,,,,,200
,,,,,,300
,,,,,,400
,,,,,,500
,,,,,,600
,,,,,,700
,,,,,,800
,,,,,,900
,,,,,,1000
,,,,,,1100
,,,,,,1200
,,,,,,1300
,,,,,,1400
,,,,,,1500
,,,,,,1600
,,,,,,1700
,,,,,,1800
,,,,,,1900
,,,,,,2000
,,,,,,2100
,,,,,,2200
,,,,,,2300
,,,,,,2400
,,,,,,2500
,,,,,,2600
,,,,,,2700
,,,,,,2800
,,,,,,2900
,,,,,,3000
,,,,,,3100
,,,,,,3200
,,,,,,3300
,,,,,,3400
,,,,,,3500
,,,,,,3600
,,,,,,3700
,,,,,,3800
,,,,,,3900
,,,,,,4000
,,,,,,4100
,,,,,,4200
,,,,,,4300
,,,,,,4400
,,,,,,4500
,,,,,,4600
,,,,,,4700
,,,,,,4800
,,,,,,4900
-1.5924220399999998,-1.8053247400000003,-1.6988733899999997,0.765892456993882,-0.9329809330061183,-2.464765846993881,5000
-1.5854529,-1.8159276400000004,-1.7006902699999995,0.7783177656371632,-0.9223725043628369,-2.4790080356371624,5100
-1.59082608,-1.8416210600000005,-1.7162235699999995,0.7811616076897393,-0.9350619623102608,-2.4973851776897384,5200
-1.56593718,-1.8037972400000004,-1.6848672099999995,0.7720152380436338,-0.9128519719563662,-2.456882448043633,5300
-1.5572472599999998,-1.8705375400000006,-1.7138923999999995,0.7564964079433395,-0.9573959920566605,-2.4703888079433387,5400
-1.5504443399999996,-1.8462911800000004,-1.6983677599999996,0.7441620332321187,-0.9542057267678813,-2.4425297932321177,5500
-1.6224532399999996,-1.8678510400000001,-1.7451521399999996,0.775257817610121,-0.9698943223898792,-2.52040995761012,5600
-1.6398953799999996,-1.8360069,-1.7379511399999996,0.7866342040541902,-0.9513169359458099,-2.524585344054189,5700
-1.6573803999999996,-1.8230661000000001,-1.7402232499999997,0.8005745172604348,-0.9396487327395653,-2.540797767260434,5800
-1.6493521599999996,-1.8060295,-1.7276908299999996,0.7967898554933543,-0.9309009745066458,-2.5244806854933532,5900
-1.6525844599999997,-1.8342270999999999,-1.7434057799999996,0.7798630626546327,-0.9635427173453673,-2.523268842654632,6000
-1.6495263399999995,-1.8274165599999999,-1.7384714499999996,0.7772097010267727,-0.9612617489732274,-2.515681151026772,6100
-1.6613985399999995,-1.85336054,-1.7573795399999994,0.7871599520881379,-0.9702195879118622,-2.544539492088137,6200
-1.6670748799999995,-1.8289677999999998,-1.7480213399999993,0.8061559515006458,-0.9418653884993543,-2.5541772915006447,6300
-1.6562419399999997,-1.8479215799999997,-1.7520817599999992,0.8254365755347169,-0.9266451844652832,-2.5775183355347155,6400
-1.6957011399999997,-1.8267529799999997,-1.7612270599999993,0.8008726193372475,-0.9603544406627527,-2.562099679337246,6500
-1.6820595399999996,-1.8286904399999997,-1.7553749899999993,0.7898565603667353,-0.9655184296332648,-2.5452315503667338,6600
