seed 1,seed 2,mean_reward,std_reward,upper,lower,timesteps
,,,,,,100
,,,,,,200
,,,,,,300
,,,,,,400
,,,,,,500
,,,,,,600
,,,,,,700
,,,,,,800
,,,,,,900
,,,,,,1000
,,,,,,1100
,,,,,,1200
,,,,,,1300
,,,,,,1400
,,,,,,1500
,,,,,,1600
,,,,,,1700
,,,,,,1800
,,,,,,1900
,,,,,,2000
,,,,,,2100
,,,,,,2200
,,,,,,2300
,,,,,,2400
,,,,,,2500
,,,,,,2600
,,,,,,2700
,,,,,,2800
,,,,,,2900
,,,,,,3000
,,,,,,3100
,,,,,,3200
,,,,,,3300
,,,,,,3400
,,,,,,3500
,,,,,,3600
,,,,,,3700
,,,,,,3800
,,,,,,3900
,,,,,,4000
,,,,,,4100
,,,,,,4200
,,,,,,4300
,,,,,,4400
,,,,,,4500
,,,,,,4600
,,,,,,4700
,,,,,,4800
,,,,,,4900
-1.7774520800000002,-3.1396954999999993,-2.4585737899999995,1.4103668307727621,-1.048206959227238,-3.868940620772763,5000
-1.7422513600000002,-3.145732059999999,-2.4439917099999997,1.4395259910984506,-1.0044657189015496,-3.883517701098451,5100
-1.7700828000000004,-3.165496979999999,-2.4677898899999997,1.433822100105874,-1.0339677898941266,-3.9016119901058746,5200
-1.7984228000000004,-3.216879619999999,-2.5076512099999997,1.4501157071063144,-1.0575355028936861,-3.9577669171063143,5300
-1.7873677000000006,-3.224175739999999,-2.50577172,1.437139435001268,-1.0686322849987322,-3.942911155001268,5400
-1.8107328600000006,-3.292286819999999,-2.5515098399999996,1.4072986803070586,-1.1442111596929418,-3.9588085203070578,5500
-1.8180722000000002,-3.3870419399999987,-2.602557069999999,1.46911097112777,-1.1334460988722306,-4.0716680411277695,5600
-1.7911985800000005,-3.3725765999999986,-2.5818875899999996,1.4603369921969085,-1.121550597803092,-4.042224582196908,5700
-1.7361402200000002,-3.3375739399999986,-2.5368570799999994,1.4745185136683516,-1.0623385663316491,-4.011375593668351,5800
-1.7952700000000004,-3.3107748599999987,-2.55302243,1.513800628815642,-1.0392218011843584,-4.066823058815641,5900
-1.8353789200000006,-3.3875421999999986,-2.61146056,1.5397220461852266,-1.0717385138147737,-4.151182606185225,6000
-1.8749441400000004,-3.4653023399999983,-2.6701232399999997,1.551519670280984,-1.1186035697190162,-4.221642910280982,6100
-1.8962215600000005,-3.4369070399999986,-2.666564299999999,1.5247705278554782,-1.1417937721445222,-4.191334827855476,6200
-1.8512765600000005,-3.4172376599999983,-2.6342571099999996,1.5068979655547838,-1.1273591444452165,-4.1411550755547815,6300
-1.8619088400000008,-3.457233799999998,-2.6595713199999995,1.4861345810269713,-1.173436738973029,-4.145705901026969,6400
-1.8282155600000007,-3.390515699999998,-2.609365629999999,1.4891155310844195,-1.1202500989155808,-4.098481161084418,6500
-1.8359142800000006,-3.3333629599999983,-2.5846386199999993,1.4432586239485712,-1.141379996051429,-4.02789724394857,6600
