seed 1,seed 2,mean_reward,std_reward,upper,lower,timesteps
,,,,,,100
,,,,,,200
,,,,,,300
,,,,,,400
,,,,,,500
,,,,,,600
,,,,,,700
,,,,,,800
,,,,,,900
,,,,,,1000
,,,,,,1100
,,,,,,1200
,,,,,,1300
,,,,,,1400
,,,,,,1500
,,,,,,1600
,,,,,,1700
,,,,,,1800
,,,,,,1900
,,,,,,2000
,,,,,,2100
,,,,,,2200
,,,,,,2300
,,,,,,2400
,,,,,,2500
,,,,,,2600
,,,,,,2700
,,,,,,2800
,,,,,,2900
,,,,,,3000
,,,,,,3100
,,,,,,3200
,,,,,,3300
,,,,,,3400
,,,,,,3500
,,,,,,3600
,,,,,,3700
,,,,,,3800
,,,,,,3900
,,,,,,4000
,,,,,,4100
,,,,,,4200
,,,,,,4300
,,,,,,4400
,,,,,,4500
,,,,,,4600
,,,,,,4700
,,,,,,4800
,,,,,,4900
-2.17680806,-2.652308080000001,-2.4145580700000004,1.077257311437154,-1.3373007585628462,-3.4918153814371538,5000
-2.2410505599999997,-2.6360734800000007,-2.4385620200000004,1.129304457609679,-1.3092575623903213,-3.5678664776096793,5100
-2.20229184,-2.6384813800000004,-2.4203866100000004,1.1364783528896647,-1.2839082571103355,-3.556864962889665,5200
-2.2403442,-2.6506020200000004,-2.4454731100000004,1.1548148479494955,-1.290658262050505,-3.600287957949496,5300
-2.25345536,-2.6677976800000005,-2.4606265200000004,1.151926670301739,-1.3086998496982611,-3.6125531903017394,5400
-2.28970494,-2.6652091800000006,-2.4774570600000003,1.13135235198508,-1.3461047080149198,-3.6088094119850807,5500
-2.305051,-2.68177066,-2.49341083,1.1304929202610905,-1.3629179097389095,-3.6239037502610913,5600
-2.31992898,-2.63642222,-2.4781756,1.1442205640318255,-1.3339550359681744,-3.622396164031827,5700
-2.34979128,-2.6319492599999994,-2.4908702700000003,1.1684992592116288,-1.3223710107883713,-3.6593695292116304,5800
-2.33436002,-2.6490842199999993,-2.4917221200000004,1.1454714642120158,-1.3462506557879843,-3.6371935842120173,5900
-2.33664032,-2.6455899599999992,-2.4911151400000002,1.1495546947463844,-1.3415604452536158,-3.6406698347463857,6000
-2.28729096,-2.637680059999999,-2.46248551,1.1234706428171268,-1.3390148671828734,-3.585956152817128,6100
-2.3066673399999997,-2.750778959999999,-2.5287231500000003,1.1897424722590189,-1.3389806777409814,-3.71846562225902,6200
-2.33234876,-2.7791633799999986,-2.55575607,1.1878311626294715,-1.3679249073705284,-3.7435872326294732,6300
-2.3073298799999997,-2.7723105599999993,-2.53982022,1.1749858184160298,-1.36483440158397,-3.714806038416031,6400
-2.29326792,-2.7669119199999987,-2.5300899200000004,1.1811117107356188,-1.3489782092643807,-3.71120163073562,6500
-2.28114604,-2.730013119999999,-2.50557958,1.197336502104114,-1.3082430778958853,-3.7029160821041156,6600
-2.2834917999999997,-2.6863698599999988,-2.48493083,1.2128319411120867,-1.2720988888879128,-3.697762771112088,6700
